0,0,-64.0
0,1,-63.0
0,2,-62.0
0,3,-62.0
0,4,-63.0
0,5,-65.0
0,6,-64.0
0,7,-64.0
0,8,-64.0
0,9,-65.0
0,10,-67.0
0,11,-72.0
0,12,-75.0
0,13,-69.0
0,14,-65.0
0,15,-61.0
0,16,-60.0
0,17,-61.0
0,18,-62.0
0,19,-64.0
0,20,-65.0
0,21,-65.0
0,22,-65.0
0,23,-66.0
1,0,-66.0
1,1,-64.0
1,2,-62.0
1,3,-63.0
1,4,-63.0
1,5,-64.0
1,6,-63.0
1,7,-63.0
1,8,-64.0
1,9,-65.0
1,10,-66.0
1,11,-70.0
1,12,-73.0
1,13,-69.0
1,14,-66.0
1,15,-62.0
1,16,-60.0
1,17,-60.0
1,18,-61.0
1,19,-64.0
1,20,-64.0
1,21,-66.0
1,22,-65.0
1,23,-66.0
2,0,-70.0
2,1,-66.0
2,2,-61.0
2,3,-61.0
2,4,-62.0
2,5,-64.0
2,6,-64.0
2,7,-64.0
2,8,-65.0
2,9,-64.0
2,10,-66.0
2,11,-67.0
2,12,-69.0
2,13,-73.0
2,14,-66.0
2,15,-63.0
2,16,-61.0
2,17,-61.0
2,18,-62.0
2,19,-62.0
2,20,-65.0
2,21,-66.0
2,22,-65.0
2,23,-65.0
3,0,-72.0
3,1,-69.0
3,2,-62.0
3,3,-61.0
3,4,-63.0
3,5,-63.0
3,6,-64.0
3,7,-66.0
3,8,-65.0
3,9,-64.0
3,10,-65.0
3,11,-65.0
3,12,-66.0
3,13,-68.0
3,14,-68.0
3,15,-65.0
3,16,-63.0
3,17,-62.0
3,18,-61.0
3,19,-62.0
3,20,-63.0
3,21,-66.0
3,22,-65.0
3,23,-65.0
4,0,-69.0
4,1,-64.0
4,2,-62.0
4,3,-61.0
4,4,-62.0
4,5,-63.0
4,6,-65.0
4,7,-66.0
4,8,-65.0
4,9,-63.0
4,10,-61.0
4,11,-61.0
4,12,-62.0
4,13,-64.0
4,14,-66.0
4,15,-68.0
4,16,-65.0
4,17,-64.0
4,18,-62.0
4,19,-63.0
4,20,-64.0
4,21,-65.0
4,22,-66.0
4,23,-65.0
5,0,-73.0
5,1,-72.0
5,2,-66.0
5,3,-62.0
5,4,-63.0
5,5,-64.0
5,6,-65.0
5,7,-67.0
5,8,-66.0
5,9,-62.0
5,10,-60.0
5,11,-59.0
5,12,-59.0
5,13,-61.0
5,14,-64.0
5,15,-68.0
5,16,-70.0
5,17,-67.0
5,18,-65.0
5,19,-66.0
5,20,-67.0
5,21,-67.0
5,22,-66.0
5,23,-65.0
6,0,-76.0
6,1,-69.0
6,2,-67.0
6,3,-64.0
6,4,-64.0
6,5,-64.0
6,6,-68.0
6,7,-68.0
6,8,-66.0
6,9,-63.0
6,10,-60.0
6,11,-59.0
6,12,-58.0
6,13,-60.0
6,14,-61.0
6,15,-64.0
6,16,-68.0
6,17,-72.0
6,18,-69.0
6,19,-68.0
6,20,-71.0
6,21,-68.0
6,22,-67.0
6,23,-66.0
7,0,-72.0
7,1,-77.0
7,2,-76.0
7,3,-67.0
7,4,-65.0
7,5,-66.0
7,6,-69.0
7,7,-68.0
7,8,-67.0
7,9,-63.0
7,10,-60.0
7,11,-59.0
7,12,-59.0
7,13,-59.0
7,14,-61.0
7,15,-64.0
7,16,-68.0
7,17,-73.0
7,18,-75.0
7,19,-71.0
7,20,-71.0
7,21,-73.0
7,22,-70.0
7,23,-68.0
8,0,-67.0
8,1,-70.0
8,2,-74.0
8,3,-75.0
8,4,-71.0
8,5,-70.0
8,6,-71.0
8,7,-72.0
8,8,-68.0
8,9,-65.0
8,10,-63.0
8,11,-61.0
8,12,-60.0
8,13,-60.0
8,14,-61.0
8,15,-62.0
8,16,-66.0
8,17,-72.0
8,18,-80.0
8,19,-79.0
8,20,-73.0
8,21,-74.0
8,22,-72.0
8,23,-67.0
9,0,-66.0
9,1,-67.0
9,2,-71.0
9,3,-80.0
9,4,-80.0
9,5,-74.0
9,6,-71.0
9,7,-71.0
9,8,-71.0
9,9,-69.0
9,10,-66.0
9,11,-64.0
9,12,-61.0
9,13,-61.0
9,14,-62.0
9,15,-64.0
9,16,-66.0
9,17,-71.0
9,18,-80.0
9,19,-76.0
9,20,-74.0
9,21,-76.0
9,22,-74.0
9,23,-70.0
10,0,-64.0
10,1,-65.0
10,2,-67.0
10,3,-72.0
10,4,-79.0
10,5,-80.0
10,6,-75.0
10,7,-72.0
10,8,-71.0
