0,0,-72.0
0,1,-63.0
0,2,-63.0
0,3,-68.0
0,4,-66.0
0,5,-78.0
0,6,-69.0
0,7,-64.0
0,8,-63.0
0,9,-63.0
0,10,-66.0
0,11,-72.0
0,12,-79.0
0,13,-66.0
0,14,-63.0
0,15,-61.0
0,16,-62.0
0,17,-63.0
0,18,-63.0
0,19,-65.0
0,20,-64.0
0,21,-65.0
0,22,-67.0
0,23,-63.0
1,0,-63.0
1,1,-66.0
1,2,-65.0
1,3,-64.0
1,4,-66.0
1,5,-75.0
1,6,-79.0
1,7,-67.0
1,8,-65.0
1,9,-63.0
1,10,-64.0
1,11,-71.0
1,12,-74.0
1,13,-68.0
1,14,-62.0
1,15,-65.0
1,16,-61.0
1,17,-59.0
1,18,-60.0
1,19,-63.0
1,20,-64.0
1,21,-69.0
1,22,-69.0
1,23,-64.0
2,0,-64.0
2,1,-66.0
2,2,-67.0
2,3,-64.0
2,4,-65.0
2,5,-69.0
2,6,-70.0
2,7,-74.0
2,8,-70.0
2,9,-63.0
2,10,-64.0
2,11,-64.0
2,12,-69.0
2,13,-72.0
2,14,-69.0
2,15,-64.0
2,16,-61.0
2,17,-59.0
2,18,-59.0
2,19,-61.0
2,20,-66.0
2,21,-71.0
2,22,-71.0
2,23,-67.0
3,0,-63.0
3,1,-65.0
3,2,-67.0
3,3,-66.0
3,4,-65.0
3,5,-66.0
3,6,-69.0
3,7,-74.0
3,8,-69.0
3,9,-64.0
3,10,-62.0
3,11,-63.0
3,12,-65.0
3,13,-68.0
3,14,-75.0
3,15,-65.0
3,16,-61.0
3,17,-61.0
3,18,-60.0
3,19,-60.0
3,20,-65.0
3,21,-65.0
3,22,-71.0
3,23,-68.0
4,0,-65.0
4,1,-68.0
4,2,-69.0
4,3,-64.0
4,4,-64.0
4,5,-64.0
4,6,-69.0
4,7,-76.0
4,8,-68.0
4,9,-64.0
4,10,-62.0
4,11,-61.0
4,12,-62.0
4,13,-66.0
4,14,-71.0
4,15,-67.0
4,16,-62.0
4,17,-60.0
4,18,-61.0
4,19,-62.0
4,20,-66.0
4,21,-69.0
4,22,-69.0
4,23,-65.0
5,0,-69.0
5,1,-70.0
5,2,-71.0
5,3,-64.0
5,4,-65.0
5,5,-63.0
5,6,-66.0
5,7,-71.0
5,8,-68.0
5,9,-65.0
5,10,-62.0
5,11,-60.0
5,12,-61.0
5,13,-63.0
5,14,-65.0
5,15,-71.0
5,16,-66.0
5,17,-63.0
5,18,-62.0
5,19,-64.0
5,20,-67.0
5,21,-72.0
5,22,-69.0
5,23,-67.0
6,0,-74.0
6,1,-75.0
6,2,-72.0
6,3,-64.0
6,4,-62.0
6,5,-63.0
6,6,-64.0
6,7,-68.0
6,8,-69.0
6,9,-66.0
6,10,-62.0
6,11,-60.0
6,12,-59.0
6,13,-61.0
6,14,-64.0
6,15,-70.0
6,16,-66.0
6,17,-64.0
6,18,-64.0
6,19,-64.0
6,20,-69.0
6,21,-81.0
6,22,-72.0
6,23,-68.0
7,0,-73.0
7,1,-75.0
7,2,-70.0
7,3,-65.0
7,4,-63.0
7,5,-61.0
7,6,-62.0
7,7,-66.0
7,8,-70.0
7,9,-69.0
7,10,-64.0
7,11,-61.0
7,12,-59.0
7,13,-61.0
7,14,-63.0
7,15,-65.0
7,16,-68.0
7,17,-66.0
7,18,-65.0
7,19,-67.0
7,20,-70.0
7,21,-79.0
7,22,-74.0
7,23,-69.0
8,0,-72.0
8,1,-71.0
8,2,-72.0
8,3,-67.0
8,4,-63.0
8,5,-62.0
8,6,-62.0
8,7,-64.0
8,8,-68.0
8,9,-70.0
8,10,-66.0
8,11,-62.0
8,12,-60.0
8,13,-60.0
8,14,-62.0
8,15,-62.0
8,16,-65.0
8,17,-65.0
8,18,-67.0
8,19,-68.0
8,20,-71.0
8,21,-72.0
8,22,-72.0
8,23,-68.0
9,0,-68.0
9,1,-73.0
9,2,-76.0
9,3,-69.0
9,4,-65.0
9,5,-63.0
9,6,-62.0
9,7,-63.0
9,8,-66.0
9,9,-70.0
9,10,-69.0
9,11,-64.0
9,12,-63.0
9,13,-61.0
9,14,-61.0
9,15,-61.0
9,16,-63.0
9,17,-64.0
9,18,-66.0
9,19,-66.0
9,20,-68.0
9,21,-71.0
9,22,-69.0
9,23,-67.0
10,0,-67.0
10,1,-68.0
10,2,-76.0
10,3,-77.0
10,4,-67.0
10,5,-64.0
10,6,-62.0
10,7,-64.0
10,8,-66.0
10,9,-68.0
10,10,-72.0
10,11,-66.0
10,12,-64.0
10,13,-62.0
10,14,-61.0
10,15,-62.0
10,16,-62.0
10,17,-63.0
10,18,-63.0
10,19,-67.0
10,20,-69.0
10,21,-73.0
10,22,-72.0
10,23,-70.0
11,0,-64.0
11,1,-65.0
11,2,-71.0
11,3,-81.0
11,4,-70.0
11,5,-66.0
11,6,-64.0
11,7,-64.0
11,8,-66.0
11,9,-67.0
11,10,-69.0
11,11,-68.0
11,12,-65.0
11,13,-65.0
11,14,-64.0
11,15,-62.0
11,16,-63.0
11,17,-64.0
11,18,-64.0
11,19,-66.0
11,20,-69.0
11,21,-74.0
11,22,-83.0
11,23,-75.0
12,0,-62.0
12,1,-63.0
12,2,-66.0
12,3,-77.0
12,4,-77.0
12,5,-68.0
12,6,-67.0
12,7,-66.0
12,8,-66.0
12,9,-69.0
12,10,-72.0
12,11,-71.0
12,12,-68.0
12,13,-69.0
12,14,-65.0
12,15,-65.0
12,16,-63.0
12,17,-64.0
12,18,-65.0
12,19,-66.0
12,20,-69.0
12,21,-70.0
12,22,-72.0
12,23,-73.0
13,0,-62.0
13,1,-64.0
13,2,-69.0
13,3,-72.0
13,4,-75.0
13,5,-70.0
13,6,-66.0
13,7,-66.0
13,8,-67.0
13,9,-68.0
13,10,-72.0
13,11,-81.0
13,12,-75.0
13,13,-69.0
13,14,-70.0
13,15,-67.0
13,16,-64.0
13,17,-65.0
13,18,-66.0
13,19,-66.0
13,20,-65.0
13,21,-66.0
13,22,-67.0
13,23,-67.0
14,0,-62.0
14,1,-64.0
14,2,-66.0
14,3,-71.0
14,4,-72.0
14,5,-70.0
14,6,-68.0
14,7,-69.0
14,8,-70.0
14,9,-69.0
14,10,-73.0
14,11,-80.0
14,12,-78.0
14,13,-74.0
14,14,-71.0
14,15,-68.0
14,16,-66.0
14,17,-69.0
14,18,-67.0
14,19,-65.0
14,20,-65.0
14,21,-64.0
14,22,-63.0
14,23,-64.0
15,0,-63.0
15,1,-66.0
15,2,-67.0
15,3,-68.0
15,4,-70.0
15,5,-69.0
15,6,-69.0
15,7,-67.0
15,8,-69.0
15,9,-70.0
15,10,-73.0
15,11,-84.0
15,12,-79.0
15,13,-77.0
15,14,-72.0
15,15,-68.0
15,16,-67.0
15,17,-68.0
15,18,-66.0
15,19,-67.0
15,20,-64.0
15,21,-63.0
15,22,-61.0
15,23,-61.0
16,0,-65.0
16,1,-67.0
16,2,-70.0
16,3,-69.0
16,4,-69.0
16,5,-70.0
16,6,-71.0
16,7,-68.0
16,8,-69.0
16,9,-74.0
16,10,-79.0
16,11,-82.0
16,12,-79.0
16,13,-75.0
16,14,-75.0
16,15,-72.0
16,16,-68.0
16,17,-68.0
16,18,-68.0
16,19,-66.0
16,20,-64.0
