0,0,-65.0
0,1,-64.0
0,2,-62.0
0,3,-62.0
0,4,-63.0
0,5,-67.0
0,6,-69.0
0,7,-67.0
0,8,-68.0
0,9,-67.0
0,10,-69.0
0,11,-73.0
0,12,-77.0
0,13,-71.0
0,14,-66.0
0,15,-63.0
0,16,-62.0
0,17,-63.0
0,18,-63.0
0,19,-65.0
0,20,-65.0
0,21,-67.0
0,22,-66.0
0,23,-66.0
1,0,-65.0
1,1,-62.0
1,2,-62.0
1,3,-62.0
1,4,-62.0
1,5,-63.0
1,6,-63.0
1,7,-64.0
1,8,-66.0
1,9,-67.0
1,10,-68.0
1,11,-70.0
1,12,-76.0
1,13,-73.0
1,14,-66.0
1,15,-64.0
1,16,-61.0
1,17,-63.0
1,18,-62.0
1,19,-64.0
1,20,-64.0
1,21,-65.0
1,22,-67.0
1,23,-66.0
2,0,-69.0
2,1,-64.0
2,2,-60.0
2,3,-60.0
2,4,-61.0
2,5,-61.0
2,6,-62.0
2,7,-64.0
2,8,-66.0
2,9,-68.0
2,10,-67.0
2,11,-68.0
2,12,-70.0
2,13,-73.0
2,14,-67.0
2,15,-64.0
2,16,-62.0
2,17,-62.0
2,18,-62.0
2,19,-63.0
2,20,-66.0
2,21,-68.0
2,22,-68.0
2,23,-67.0
3,0,-70.0
3,1,-65.0
3,2,-61.0
3,3,-60.0
3,4,-60.0
3,5,-61.0
3,6,-63.0
3,7,-65.0
3,8,-67.0
3,9,-66.0
3,10,-65.0
3,11,-65.0
3,12,-67.0
3,13,-68.0
3,14,-72.0
3,15,-66.0
3,16,-64.0
3,17,-63.0
3,18,-62.0
3,19,-62.0
3,20,-66.0
3,21,-69.0
3,22,-71.0
3,23,-68.0
4,0,-65.0
4,1,-63.0
4,2,-61.0
4,3,-62.0
4,4,-61.0
4,5,-61.0
4,6,-64.0
4,7,-66.0
4,8,-67.0
4,9,-64.0
4,10,-63.0
4,11,-62.0
4,12,-64.0
4,13,-65.0
4,14,-69.0
4,15,-70.0
4,16,-67.0
4,17,-65.0
4,18,-63.0
4,19,-63.0
4,20,-66.0
4,21,-70.0
